BLcode,WBcode,region_code,country,year,sex,priad,secad,ter
60,"MEX","Latin America and the Caribbean","Mexico",1960,"M",61.20,10.04,4.27
60,"MEX","Latin America and the Caribbean","Mexico",1965,"M",67.98,12.95,6.38
60,"MEX","Latin America and the Caribbean","Mexico",1970,"M",81.00,15.35,9.73
60,"MEX","Latin America and the Caribbean","Mexico",1975,"M",90.86,24.09,17.00
60,"MEX","Latin America and the Caribbean","Mexico",1980,"M",99.99,30.00,19.44
60,"MEX","Latin America and the Caribbean","Mexico",1985,"M",99.99,39.02,20.40
60,"MEX","Latin America and the Caribbean","Mexico",1990,"M",99.99,37.67,16.95
60,"MEX","Latin America and the Caribbean","Mexico",1995,"M",99.99,59.17,16.25
60,"MEX","Latin America and the Caribbean","Mexico",2000,"M",99.99,68.02,19.00
60,"MEX","Latin America and the Caribbean","Mexico",2005,"M",97.19,76.88,23.00
60,"MEX","Latin America and the Caribbean","Mexico",2010,"M",99.99,82.37,28.03
61,"NIC","Latin America and the Caribbean","Nicaragua",1820,"M",2.07,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1825,"M",2.50,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1830,"M",3.03,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1835,"M",3.65,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1840,"M",4.40,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1845,"M",5.30,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1850,"M",6.37,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1855,"M",7.63,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1860,"M",9.12,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1865,"M",10.87,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1870,"M",12.91,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1875,"M",15.26,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1880,"M",17.96,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1885,"M",21.00,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1890,"M",20.93,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1895,"M",20.86,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1900,"M",20.81,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1905,"M",17.11,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1910,"M",13.45,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1915,"M",30.90,0.01,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1920,"M",24.96,1.53,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1925,"M",23.02,1.42,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1930,"M",23.40,1.31,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1935,"M",23.67,1.13,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1940,"M",23.81,0.66,0.01
61,"NIC","Latin America and the Caribbean","Nicaragua",1945,"M",31.38,2.10,0.99
61,"NIC","Latin America and the Caribbean","Nicaragua",1950,"M",38.82,4.40,0.67
61,"NIC","Latin America and the Caribbean","Nicaragua",1955,"M",57.71,3.55,0.57
61,"NIC","Latin America and the Caribbean","Nicaragua",1960,"M",73.61,4.27,1.92
61,"NIC","Latin America and the Caribbean","Nicaragua",1965,"M",79.35,8.04,3.50
61,"NIC","Latin America and the Caribbean","Nicaragua",1970,"M",68.02,10.20,7.74
61,"NIC","Latin America and the Caribbean","Nicaragua",1975,"M",65.90,12.38,10.76
61,"NIC","Latin America and the Caribbean","Nicaragua",1980,"M",73.03,21.03,17.19
61,"NIC","Latin America and the Caribbean","Nicaragua",1985,"M",73.07,17.03,8.20
61,"NIC","Latin America and the Caribbean","Nicaragua",1990,"M",75.02,21.01,8.30
61,"NIC","Latin America and the Caribbean","Nicaragua",1995,"M",89.69,41.37,11.59
61,"NIC","Latin America and the Caribbean","Nicaragua",2000,"M",95.11,45.80,18.00
61,"NIC","Latin America and the Caribbean","Nicaragua",2005,"M",99.99,62.19,16.98
61,"NIC","Latin America and the Caribbean","Nicaragua",2010,"M",99.99,64.19,21.37
62,"PAN","Latin America and the Caribbean","Panama",1820,"M",0.97,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1825,"M",1.20,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1830,"M",1.48,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1835,"M",1.83,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1840,"M",2.26,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1845,"M",2.79,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1850,"M",3.43,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1855,"M",4.22,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1860,"M",5.19,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1865,"M",6.36,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1870,"M",7.77,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1875,"M",9.46,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1880,"M",11.48,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1885,"M",13.87,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1890,"M",16.67,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1895,"M",19.92,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1900,"M",23.62,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1905,"M",27.80,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1910,"M",24.03,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1915,"M",14.04,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1920,"M",38.20,0.01,0.01
62,"PAN","Latin America and the Caribbean","Panama",1925,"M",48.22,1.04,0.01
62,"PAN","Latin America and the Caribbean","Panama",1930,"M",58.24,2.02,0.01
62,"PAN","Latin America and the Caribbean","Panama",1935,"M",44.62,2.73,0.01
62,"PAN","Latin America and the Caribbean","Panama",1940,"M",57.83,2.52,0.01
62,"PAN","Latin America and the Caribbean","Panama",1945,"M",46.95,8.15,0.65
62,"PAN","Latin America and the Caribbean","Panama",1950,"M",72.40,10.85,1.19
62,"PAN","Latin America and the Caribbean","Panama",1955,"M",79.08,12.95,1.60
62,"PAN","Latin America and the Caribbean","Panama",1960,"M",80.03,20.08,5.07
62,"PAN","Latin America and the Caribbean","Panama",1965,"M",85.00,26.05,7.25
62,"PAN","Latin America and the Caribbean","Panama",1970,"M",79.00,25.08,6.89
62,"PAN","Latin America and the Caribbean","Panama",1975,"M",86.03,37.05,17.10
62,"PAN","Latin America and the Caribbean","Panama",1980,"M",87.03,43.08,21.02
62,"PAN","Latin America and the Caribbean","Panama",1985,"M",89.00,44.10,20.71
62,"PAN","Latin America and the Caribbean","Panama",1990,"M",92.00,48.07,18.49
62,"PAN","Latin America and the Caribbean","Panama",1995,"M",98.65,70.16,27.50
62,"PAN","Latin America and the Caribbean","Panama",2000,"M",99.40,59.09,30.46
62,"PAN","Latin America and the Caribbean","Panama",2005,"M",98.94,62.96,32.45
62,"PAN","Latin America and the Caribbean","Panama",2010,"M",97.16,64.79,34.41
74,"PRY","Latin America and the Caribbean","Paraguay",1820,"M",0.82,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1825,"M",1.00,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1830,"M",1.24,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1835,"M",1.52,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1840,"M",1.87,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1845,"M",2.30,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1850,"M",2.82,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1855,"M",3.45,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1860,"M",4.23,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1865,"M",5.16,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1870,"M",6.30,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1875,"M",7.66,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1880,"M",9.28,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1885,"M",11.21,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1890,"M",24.33,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1895,"M",28.34,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1900,"M",28.55,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1905,"M",27.66,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1910,"M",23.48,0.01,0.01
74,"PRY","Latin America and the Caribbean","Paraguay",1915,"M",55.69,0.63,0.22
74,"PRY","Latin America and the Caribbean","Paraguay",1920,"M",39.71,0.50,0.22
74,"PRY","Latin America and the Caribbean","Paraguay",1925,"M",35.35,0.36,0.30
74,"PRY","Latin America and the Caribbean","Paraguay",1930,"M",48.01,0.63,0.35
74,"PRY","Latin America and the Caribbean","Paraguay",1935,"M",30.96,0.98,0.32
74,"PRY","Latin America and the Caribbean","Paraguay",1940,"M",68.19,1.27,0.83
74,"PRY","Latin America and the Caribbean","Paraguay",1945,"M",59.77,1.92,0.98
74,"PRY","Latin America and the Caribbean","Paraguay",1950,"M",70.04,4.06,0.97
74,"PRY","Latin America and the Caribbean","Paraguay",1955,"M",87.03,4.80,0.66
74,"PRY","Latin America and the Caribbean","Paraguay",1960,"M",77.74,8.12,3.34
74,"PRY","Latin America and the Caribbean","Paraguay",1965,"M",84.13,9.60,4.39
74,"PRY","Latin America and the Caribbean","Paraguay",1970,"M",91.89,13.08,4.90
74,"PRY","Latin America and the Caribbean","Paraguay",1975,"M",86.93,16.00,7.87
74,"PRY","Latin America and the Caribbean","Paraguay",1980,"M",88.93,20.19,9.47
74,"PRY","Latin America and the Caribbean","Paraguay",1985,"M",86.97,25.97,10.08
74,"PRY","Latin America and the Caribbean","Paraguay",1990,"M",95.97,24.03,8.88
74,"PRY","Latin America and the Caribbean","Paraguay",1995,"M",99.99,30.65,10.72
74,"PRY","Latin America and the Caribbean","Paraguay",2000,"M",99.99,59.03,14.05
74,"PRY","Latin America and the Caribbean","Paraguay",2005,"M",99.99,65.17,23.05
74,"PRY","Latin America and the Caribbean","Paraguay",2010,"M",93.20,67.07,30.12
75,"PER","Latin America and the Caribbean","Peru",1820,"M",0.64,0.01,0.01
75,"PER","Latin America and the Caribbean","Peru",1825,"M",0.81,0.01,0.01
75,"PER","Latin America and the Caribbean","Peru",1830,"M",1.02,0.01,0.01
75,"PER","Latin America and the Caribbean","Peru",1835,"M",1.28,0.01,0.01
75,"PER","Latin America and the Caribbean","Peru",1840,"M",1.61,0.01,0.01
75,"PER","Latin America and the Caribbean","Peru",1845,"M",2.02,0.02,0.01
75,"PER","Latin America and the Caribbean","Peru",1850,"M",2.54,0.03,0.01
75,"PER","Latin America and the Caribbean","Peru",1855,"M",3.18,0.03,0.01
75,"PER","Latin America and the Caribbean","Peru",1860,"M",3.98,0.05,0.01
75,"PER","Latin America and the Caribbean","Peru",1865,"M",4.96,0.07,0.01
75,"PER","Latin America and the Caribbean","Peru",1870,"M",6.17,0.09,0.01
75,"PER","Latin America and the Caribbean","Peru",1875,"M",7.63,0.12,0.01
75,"PER","Latin America and the Caribbean","Peru",1880,"M",9.41,0.17,0.01
75,"PER","Latin America and the Caribbean","Peru",1885,"M",11.54,0.24,0.01
75,"PER","Latin America and the Caribbean","Peru",1890,"M",14.05,0.32,0.01
75,"PER","Latin America and the Caribbean","Peru",1895,"M",23.22,0.45,0.20
75,"PER","Latin America and the Caribbean","Peru",1900,"M",21.29,0.47,0.26
75,"PER","Latin America and the Caribbean","Peru",1905,"M",35.88,0.52,0.32
75,"PER","Latin America and the Caribbean","Peru",1910,"M",26.69,0.72,0.37
75,"PER","Latin America and the Caribbean","Peru",1915,"M",24.75,0.06,0.31
75,"PER","Latin America and the Caribbean","Peru",1920,"M",24.89,0.83,0.30
75,"PER","Latin America and the Caribbean","Peru",1925,"M",25.81,0.77,0.37
75,"PER","Latin America and the Caribbean","Peru",1930,"M",40.01,1.14,0.41
75,"PER","Latin America and the Caribbean","Peru",1935,"M",54.14,1.20,0.44
75,"PER","Latin America and the Caribbean","Peru",1940,"M",64.58,2.15,0.38
75,"PER","Latin America and the Caribbean","Peru",1945,"M",77.04,1.71,1.24
75,"PER","Latin America and the Caribbean","Peru",1950,"M",81.46,5.13,1.82
75,"PER","Latin America and the Caribbean","Peru",1955,"M",77.04,6.12,1.80
75,"PER","Latin America and the Caribbean","Peru",1960,"M",61.44,12.87,5.78
75,"PER","Latin America and the Caribbean","Peru",1965,"M",67.91,19.94,10.52
75,"PER","Latin America and the Caribbean","Peru",1970,"M",81.85,30.88,14.50
75,"PER","Latin America and the Caribbean","Peru",1975,"M",88.46,20.04,19.65
75,"PER","Latin America and the Caribbean","Peru",1980,"M",89.50,23.38,24.76
75,"PER","Latin America and the Caribbean","Peru",1985,"M",99.99,24.44,28.66
75,"PER","Latin America and the Caribbean","Peru",1990,"M",99.99,24.32,47.23
75,"PER","Latin America and the Caribbean","Peru",1995,"M",91.97,65.63,31.20
75,"PER","Latin America and the Caribbean","Peru",2000,"M",99.99,82.70,31.00
75,"PER","Latin America and the Caribbean","Peru",2005,"M",99.99,78.67,32.02
75,"PER","Latin America and the Caribbean","Peru",2010,"M",99.99,84.76,41.05
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1820,"M",4.53,0.01,0.01
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1825,"M",5.26,0.01,0.01
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1830,"M",6.10,0.02,0.01
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1835,"M",7.07,0.02,0.01
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1840,"M",8.18,0.03,0.01
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1845,"M",9.44,0.04,0.01
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1850,"M",10.88,0.06,0.01
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1855,"M",12.51,0.08,0.01
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1860,"M",27.01,0.11,0.01
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1865,"M",23.64,0.15,0.01
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1870,"M",19.59,0.20,0.01
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1875,"M",40.59,0.27,0.01
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1880,"M",38.37,0.37,0.01
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1885,"M",34.79,0.50,0.01
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1890,"M",73.10,0.68,0.01
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1895,"M",63.04,0.90,0.01
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1900,"M",76.82,1.20,0.01
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1905,"M",99.99,1.64,0.02
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1910,"M",99.99,2.24,0.02
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1915,"M",84.85,1.22,0.03
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1920,"M",79.25,2.53,0.04
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1925,"M",94.10,2.66,0.06
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1930,"M",95.39,3.31,0.07
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1935,"M",99.99,2.50,0.10
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1940,"M",99.99,2.35,0.13
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1945,"M",98.94,3.59,0.16
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1950,"M",99.99,9.56,0.21
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1955,"M",99.99,11.24,0.45
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1960,"M",86.02,19.00,0.92
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1965,"M",96.98,30.00,2.97
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1970,"M",86.02,30.97,3.53
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1975,"M",85.03,40.16,6.01
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1980,"M",85.06,44.43,5.80
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1985,"M",88.06,47.03,6.50
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1990,"M",90.00,73.00,6.80
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",1995,"M",87.46,63.85,8.59
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",2000,"M",97.09,69.26,5.02
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",2005,"M",93.98,85.20,11.02
65,"TTO","Latin America and the Caribbean","Trinidad and Tobago",2010,"M",99.99,88.51,13.88
77,"URY","Latin America and the Caribbean","Uruguay",1820,"M",4.57,0.03,0.01
77,"URY","Latin America and the Caribbean","Uruguay",1825,"M",5.39,0.04,0.02
77,"URY","Latin America and the Caribbean","Uruguay",1830,"M",6.36,0.06,0.02
77,"URY","Latin America and the Caribbean","Uruguay",1835,"M",7.48,0.08,0.03
77,"URY","Latin America and the Caribbean","Uruguay",1840,"M",8.78,0.10,0.04
77,"URY","Latin America and the Caribbean","Uruguay",1845,"M",10.28,0.13,0.05
77,"URY","Latin America and the Caribbean","Uruguay",1850,"M",12.01,0.18,0.06
77,"URY","Latin America and the Caribbean","Uruguay",1855,"M",13.97,0.23,0.08
77,"URY","Latin America and the Caribbean","Uruguay",1860,"M",16.20,0.31,0.10
77,"URY","Latin America and the Caribbean","Uruguay",1865,"M",18.70,0.40,0.12
77,"URY","Latin America and the Caribbean","Uruguay",1870,"M",21.49,0.53,0.16
77,"URY","Latin America and the Caribbean","Uruguay",1875,"M",24.56,0.70,0.20
77,"URY","Latin America and the Caribbean","Uruguay",1880,"M",32.42,0.92,0.25
77,"URY","Latin America and the Caribbean","Uruguay",1885,"M",28.14,1.21,0.32
77,"URY","Latin America and the Caribbean","Uruguay",1890,"M",26.26,0.94,0.39
77,"URY","Latin America and the Caribbean","Uruguay",1895,"M",32.99,0.74,0.30
77,"URY","Latin America and the Caribbean","Uruguay",1900,"M",28.26,0.55,0.39
77,"URY","Latin America and the Caribbean","Uruguay",1905,"M",34.38,0.39,0.82
77,"URY","Latin America and the Caribbean","Uruguay",1910,"M",54.96,0.76,0.94
77,"URY","Latin America and the Caribbean","Uruguay",1915,"M",56.89,1.88,0.74
77,"URY","Latin America and the Caribbean","Uruguay",1920,"M",52.17,2.65,1.03
77,"URY","Latin America and the Caribbean","Uruguay",1925,"M",55.71,2.51,1.20
77,"URY","Latin America and the Caribbean","Uruguay",1930,"M",53.13,3.17,0.78
77,"URY","Latin America and the Caribbean","Uruguay",1935,"M",52.99,3.40,0.79
77,"URY","Latin America and the Caribbean","Uruguay",1940,"M",61.98,5.23,1.71
77,"URY","Latin America and the Caribbean","Uruguay",1945,"M",55.64,7.99,2.99
77,"URY","Latin America and the Caribbean","Uruguay",1950,"M",84.24,9.09,3.31
77,"URY","Latin America and the Caribbean","Uruguay",1955,"M",86.28,15.21,3.38
77,"URY","Latin America and the Caribbean","Uruguay",1960,"M",72.47,28.13,9.34
77,"URY","Latin America and the Caribbean","Uruguay",1965,"M",68.43,33.89,9.73
77,"URY","Latin America and the Caribbean","Uruguay",1970,"M",92.46,41.57,11.41
77,"URY","Latin America and the Caribbean","Uruguay",1975,"M",89.27,37.45,18.65
77,"URY","Latin America and the Caribbean","Uruguay",1980,"M",86.83,39.85,17.60
